ensembl_gene_id	gene_id	V1	V4	V5	V7	baseMean	log2FoldChange	FoldChange	stat	pvalue	padj	Sy5Y_2197294_3x_4	Sy5Y_2197294_3x_3	Sy5Y_2197294_3x_2	Sy5Y_DMSO_3	Sy5Y_DMSO_4	Sy5Y_DMSO_2
ENSG00000139160.13	ETFBKMT	chr12	31647160	31673114	+	181.819695040857	-0.134089683672344	0.911244632279103	-0.868446070492536	0.385150183319977	1	140	109	135	149	153	182
ENSG00000166128.13	NA	NA	NA	NA	NA	5756.55886085252	-0.0825963971554395	0.944356571780561	-0.868311012683323	0.385224095002764	1	4204	3870	3643	5185	4275	4849
ENSG00000268364.2	NA	NA	NA	NA	NA	39.4236110356062	-0.290400218514993	0.817675195542022	-0.868288090826175	0.385236640069601	1	54	28	57	45	89	60
ENSG00000279753.1	AC011558.1	chr19	1038727	1039064	-	14.8901814900946	-1.11159109277708	0.462783363457554	-0.86825576849162	0.385254330415104	1	0	2	0	2	2	1
ENSG00000184009.12	NA	NA	NA	NA	NA	272829.22571416	0.128043900077707	1.09281099197575	0.868241183831977	0.385262312911596	1	186171	238556	162219	257460	175151	191624
ENSG00000286472.1	NA	NA	NA	NA	NA	26.8186381167349	-1.27749434296644	0.412511332025213	-0.868202066002792	0.385283723436194	1	0	0	1	0	1	2
ENSG00000138696.11	NA	NA	NA	NA	NA	665.188101550232	0.110894301509293	1.07989743866895	0.868182246148821	0.385294571797084	1	2288	1801	1773	2057	2224	1970
ENSG00000146540.15	NA	NA	NA	NA	NA	3535.57001950701	0.0894319390453153	1.06395116935319	0.86784630046235	0.385478479452034	1	4149	4720	3856	5146	4289	4409
ENSG00000160055.19	TMEM234	chr1	32214472	32222359	-	349.658730996466	0.128990252578723	1.09352806914928	0.867459556330538	0.385690262239076	1	211	245	282	291	242	244
ENSG00000171863.15	NA	NA	NA	NA	NA	52196.8942938452	0.0819102215448261	1.05841852777616	0.867316984404181	0.385768353180255	1	98253	96393	85927	110918	99678	95600
ENSG00000115138.11	NA	NA	NA	NA	NA	34.4306292395826	-1.27662882639263	0.412758884352101	-0.867228692305287	0.385816718265906	1	1	0	0	3	0	0
ENSG00000099904.15	ZDHHC8	chr22	20129456	20148007	+	1539.915393184	0.084481826477915	1.06030684201297	0.867181659266639	0.385842483769921	1	1785	1798	2068	2090	2159	1884
ENSG00000125733.18	NA	NA	NA	NA	NA	2375.5182850797	0.0706845439859606	1.05021488159845	0.867108434784655	0.38588259948679	1	1895	1758	1896	2156	1900	2026
ENSG00000178607.16	NA	NA	NA	NA	NA	771.756442539693	-0.0763276222564187	0.948468902458759	-0.867103939956585	0.385885062041953	1	1476	1207	1504	1639	1691	1738
ENSG00000179954.16	NA	NA	NA	NA	NA	93.7922940529229	-0.206276212518243	0.86677159906667	-0.867075603421249	0.385900586834801	1	121	106	90	144	146	132
ENSG00000105559.12	NA	NA	NA	NA	NA	447.212912904074	-0.0700758278421363	0.952587928844734	-0.86690368180542	0.385994786043174	1	491	437	516	595	574	574
ENSG00000120071.14	NA	NA	NA	NA	NA	7198.23022547034	-0.0859304637484877	0.94217668464942	-0.866875301595131	0.386010337464427	1	9280	7055	9971	9525	11318	11128
ENSG00000066468.23	NA	NA	NA	NA	NA	2921.33246144767	-0.132086038233073	0.912511067353389	-0.866831213674628	0.386034496952786	1	223	157	197	222	282	222
ENSG00000136546.16	NA	NA	NA	NA	NA	454.869933209244	-0.212890222339076	0.862806994820451	-0.866800774439039	0.386051177714867	1	26	21	22	27	29	36
ENSG00000005801.18	NA	NA	NA	NA	NA	6067.63965125765	-0.0766137146112991	0.948280835825796	-0.866677307517146	0.386118842348554	1	6950	5413	7618	7105	8388	8637
ENSG00000175334.8	NA	NA	NA	NA	NA	10217.5433135862	0.0740982760554335	1.05270286214469	0.866594600335651	0.386164173122805	1	12440	12901	11226	14535	12583	13027
ENSG00000156017.13	NA	NA	NA	NA	NA	1930.36088196794	-0.0967785162460284	0.935118746947439	-0.866077270029151	0.386447789128178	1	660	574	725	834	672	899
ENSG00000177181.15	NA	NA	NA	NA	NA	4859.02450866661	0.0915126609166664	1.06548675628319	0.865991456890601	0.386494846757795	1	3604	3943	3550	4578	3582	3875
ENSG00000141431.12	NA	NA	NA	NA	NA	8030.38103218066	-0.0718723497007722	0.951402453120178	-0.865921930940088	0.386532975493697	1	2949	2307	2560	3171	3229	3045
ENSG00000064933.18	NA	NA	NA	NA	NA	2865.28929924153	-0.0824013271495848	0.944484268966335	-0.865839306364365	0.386578290633453	1	2251	2188	2826	2876	2786	3168
ENSG00000117697.15	NA	NA	NA	NA	NA	4898.77882773315	-0.0644763771578813	0.956292338716375	-0.865823413846982	0.386587007196976	1	7452	6968	7612	8857	7962	9688
ENSG00000137500.9	CCDC90B	chr11	83259097	83286407	-	5748.99531290929	0.0492098897019286	1.03469810305911	0.865804634116183	0.386597307464051	1	5093	4718	4802	5688	5221	5361
ENSG00000113441.16	NA	NA	NA	NA	NA	3435.60618601887	-0.0872428240556779	0.941320014990613	-0.865785555331877	0.386607771926863	1	3730	3065	3762	4269	4299	4309
ENSG00000135148.12	NA	NA	NA	NA	NA	4715.52460444819	0.0530098591295194	1.03742702613907	0.865729757856594	0.386638377101789	1	4021	3917	3763	4562	4252	4194
ENSG00000141756.19	NA	NA	NA	NA	NA	5459.10546596121	0.0475094924401217	1.03347929981726	0.865692593213966	0.386658762901583	1	7190	7326	7506	8408	8379	7775
ENSG00000196632.10	WNK3	chrX	54192823	54358642	-	5763.91603499998	-0.0676196950298916	0.954211054413625	-0.865405421601684	0.386816306320138	1	2082	1925	2073	2583	2148	2602
ENSG00000174917.8	C19orf70	chr19	5678421	5680896	-	913.687617864834	0.111164062800597	1.08009938139184	0.865183304969374	0.386938187190344	1	1420	1694	1417	1865	1542	1449
ENSG00000178878.12	APOLD1	chr12	12725917	12829975	+	351.589004432682	-0.178658822736942	0.88352396787786	-0.865160422333622	0.386950744787448	1	611	842	731	1104	841	917
ENSG00000178773.15	NA	NA	NA	NA	NA	314.347325349986	-1.2769976864426	0.412653366001503	-0.86493784441788	0.387072904690668	1	0	1	0	2	0	1
ENSG00000280239.1	AC011498.7	chr19	4448810	4450836	+	80.6547014068546	-0.29938195932579	0.812600434262761	-0.864898371291314	0.387094571619498	1	86	98	159	114	197	172
ENSG00000126787.13	NA	NA	NA	NA	NA	8239.55322520342	-0.0509758558172305	0.965283179206405	-0.864832174589083	0.387130908867233	1	9524	9116	9881	12165	10623	11229
ENSG00000188878.19	FBF1	chr17	75909574	75941140	-	326.702775561289	0.133304078836447	1.0968027388629	0.864795373847202	0.387151110738156	1	508	471	693	560	615	572
ENSG00000233421.4	LINC01783	chr1	16533886	16536172	-	25.674537653441	0.938346402431994	1.91633050724441	0.864784588567758	0.387157031469515	1	2	1	2	1	2	0
ENSG00000101246.20	NA	NA	NA	NA	NA	1251.31865650993	0.0633598883083678	1.04489638557554	0.86472731413135	0.387188474004946	1	966	986	1155	1197	1160	1064
ENSG00000025423.11	HSD17B6	chr12	56752161	56787790	+	126.074086176381	-0.162431274357403	0.893518017186583	-0.864613384257007	0.387251023887709	1	80	67	76	80	113	94
ENSG00000173230.15	GOLGB1	chr3	121663199	121749767	-	7110.74435276016	-0.23889489646561	0.847394167242476	-0.864572032736084	0.387273728261274	1	6680	3341	8432	5797	10596	8306
ENSG00000125779.22	NA	NA	NA	NA	NA	3101.51547381574	0.0537814611976535	1.03798202557865	0.864264586769771	0.387442559308066	1	3383	2770	3250	3370	3591	3448
ENSG00000287672.1	NA	NA	NA	NA	NA	30.9732006403623	-0.23083407870886	0.852142092490903	-0.8640200721892	0.387576864210343	1	47	60	60	82	68	76
ENSG00000138030.13	NA	NA	NA	NA	NA	695.503646091981	0.0974309892255438	1.06986665100754	0.863950211715044	0.387615241793268	1	916	942	880	1048	912	993
ENSG00000162736.17	NA	NA	NA	NA	NA	6529.09876282138	-0.0505212934242284	0.965587367237844	-0.863885566518798	0.387650756446777	1	7542	6905	7568	8468	8974	8792
ENSG00000157020.18	NA	NA	NA	NA	NA	6970.06745920953	0.0757531849725763	1.05391110566089	0.863881503835439	0.387652988462184	1	6503	7157	6372	7967	6968	7033
ENSG00000189292.16	NA	NA	NA	NA	NA	36.3203986179677	0.294403756517978	1.22637802948758	0.863836039771084	0.387677966697992	1	41	33	49	47	29	39
ENSG00000220161.4	LINC02076	chr17	18411159	18414380	+	24.2587041994574	-0.611048316999655	0.654720784056948	-0.863826499331898	0.387683208398326	1	5	0	3	5	2	7
ENSG00000146285.14	NA	NA	NA	NA	NA	252.402108836761	-0.160502733388456	0.894713237460185	-0.863759755167961	0.387719880130793	1	54	44	64	58	81	69
ENSG00000145016.16	NA	NA	NA	NA	NA	4453.97300559984	-0.0529531497935312	0.963961110990819	-0.863665991783862	0.387771400801585	1	4547	3999	4514	5265	5155	5161
ENSG00000164946.19	FREM1	chr9	14734666	14910995	-	307.089054922076	-0.146076820088303	0.90370460534362	-0.86366201261058	0.387773587351614	1	552	357	497	480	750	552
ENSG00000247596.9	NA	NA	NA	NA	NA	2601.63645466803	0.0805464574450469	1.05741848886716	0.86361848929331	0.387797503842817	1	2852	3067	2589	3445	2892	2967
ENSG00000074356.17	NA	NA	NA	NA	NA	8227.06219350786	-0.0708417417324819	0.952082342652968	-0.863589860041621	0.387813236388553	1	7556	6188	7965	8090	9181	8887
ENSG00000198270.13	NA	NA	NA	NA	NA	511.536859196975	0.0910519527228736	1.06514655957134	0.863458019507401	0.387885691337007	1	547	614	607	672	580	662
ENSG00000171813.14	NA	NA	NA	NA	NA	1175.11586127603	0.126869856791457	1.09192204076462	0.863404286921164	0.38791522325389	1	1023	1070	933	1168	977	1057
ENSG00000256271.1	CACNA1C-AS2	chr12	2668500	2672220	-	28.8411824055292	-1.27652966730367	0.412787255005883	-0.863387272449174	0.38792457484767	1	0	0	1	3	0	0
ENSG00000172613.8	NA	NA	NA	NA	NA	637.70534041376	0.0842915697641416	1.06016702230851	0.863330093763707	0.387956002738345	1	572	590	758	666	761	654
ENSG00000169071.15	NA	NA	NA	NA	NA	975.77393060525	-0.100482197570248	0.93272119240383	-0.863274415582127	0.387986607377779	1	2187	2153	1862	2792	2548	2343
ENSG00000072401.15	NA	NA	NA	NA	NA	3144.26466998692	-0.11790056878313	0.921527696129866	-0.863096965213394	0.388084156379744	1	1833	1879	1974	2261	2023	2820
ENSG00000111266.9	NA	NA	NA	NA	NA	6674.03619291945	-0.082947870411911	0.944126533108295	-0.863070270331608	0.388098832531331	1	7093	6814	6002	8767	7806	7781
ENSG00000143653.10	NA	NA	NA	NA	NA	5760.44795720763	0.0750427578172237	1.05339225536351	0.863002037640904	0.388136346626428	1	6883	6725	6069	7903	7015	6653
ENSG00000162517.13	NA	NA	NA	NA	NA	3467.64792416637	0.0888151379785003	1.06349639136205	0.862951003617808	0.388164406398158	1	3539	3997	3406	4620	3517	3765
ENSG00000273032.2	NA	NA	NA	NA	NA	497.880703722039	0.0882948912600544	1.06311295567714	0.862941051476881	0.388169878476082	1	466	357	472	453	474	471
ENSG00000188659.9	SAXO2	chr15	82262810	82284930	+	103.562617695277	-0.200147442150188	0.870461598348884	-0.86281077830628	0.38824151211515	1	41	53	68	56	90	68
ENSG00000117419.16	NA	NA	NA	NA	NA	5490.49444808651	0.115524735511298	1.08336901570461	0.862751470904987	0.388274126293811	1	4565	5110	4054	5549	4476	4650
ENSG00000187068.3	NA	NA	NA	NA	NA	2032.89066343288	-0.135005728899205	0.910666217356267	-0.862588347040906	0.38836383957099	1	134	103	105	129	144	159
ENSG00000072062.14	NA	NA	NA	NA	NA	11135.2804644007	-0.0618120632351463	0.958060014501466	-0.86243892837658	0.388446026473536	1	8732	9418	8684	11740	9723	10882
ENSG00000103150.7	NA	NA	NA	NA	NA	1025.16678315677	-0.0923699002233958	0.937980671834418	-0.862393748944365	0.388470879253611	1	709	629	870	814	994	892
ENSG00000101901.12	NA	NA	NA	NA	NA	2395.65505057283	-0.0662434210836154	0.955121768301493	-0.862295553346183	0.388524899066677	1	2326	2083	2451	2773	2637	2845
ENSG00000227124.11	NA	NA	NA	NA	NA	471.168694155315	-0.123320338666514	0.918072289204004	-0.862276737656734	0.388535250562321	1	730	647	924	824	1049	999
ENSG00000094631.21	NA	NA	NA	NA	NA	5931.33440379363	0.0556545776525881	1.03933055999833	0.862227638387182	0.388562263431465	1	2442	2642	2628	3014	2924	2621
ENSG00000174607.11	NA	NA	NA	NA	NA	1802.85043015543	0.0866692353315812	1.06191569466211	0.862090085363405	0.388637946855389	1	881	938	857	1073	868	968
ENSG00000136160.17	NA	NA	NA	NA	NA	603.717135786466	-0.205190599455454	0.867424081171933	-0.862053675601868	0.388657981471772	1	55	44	45	54	71	66
ENSG00000082438.17	NA	NA	NA	NA	NA	471.960151630657	-0.104365478310022	0.930213976503026	-0.86195726831236	0.388711033003953	1	722	617	818	882	812	966
ENSG00000204837.5	NA	NA	NA	NA	NA	110.385425077298	0.229398354927519	1.17234594550311	0.861930404102383	0.388725816774221	1	64	62	52	38	56	81
ENSG00000108561.8	C1QBP	chr17	5432777	5448830	-	18325.7496000114	0.0950548576610439	1.06810602140163	0.861920843631741	0.388731078124564	1	20523	21998	17417	24274	19674	21016
ENSG00000196110.8	NA	NA	NA	NA	NA	917.720073962681	-0.0675233576032093	0.954274774953442	-0.861776029096347	0.388810778248511	1	684	670	719	872	816	813
ENSG00000271127.2	NA	NA	NA	NA	NA	43.554007235705	-0.354623587898587	0.782073666559626	-0.86174129308973	0.388829897035354	1	125	68	172	143	216	171
ENSG00000184887.13	BTBD6	chr14	105248490	105251093	+	3142.05909422486	0.0907266892714217	1.06490644354924	0.861602425712283	0.388906335712168	1	2070	2423	2046	2683	2204	2218
ENSG00000083845.9	NA	NA	NA	NA	NA	36484.8749802439	0.119132226265528	1.0860813935785	0.861590335361377	0.38891299120281	1	50267	61564	42325	64916	48762	51182
ENSG00000258819.2	NA	NA	NA	NA	NA	26.1685424538676	-1.27802689401136	0.412359087238108	-0.861436237129622	0.388997825197523	1	1	0	0	0	0	3
ENSG00000151240.17	NA	NA	NA	NA	NA	5343.85120723087	-0.0570637512571591	0.961218452164099	-0.861430506729942	0.389000980108253	1	3588	2867	3403	3893	3880	4007
ENSG00000068354.16	NA	NA	NA	NA	NA	1888.70079882986	0.0827520564337304	1.05903631159685	0.861424743897811	0.389004152890596	1	962	1101	944	1168	1062	1052
ENSG00000152556.17	NA	NA	NA	NA	NA	12552.171532702	0.0546398587040084	1.03859980430576	0.861385627216647	0.389025689369805	1	11378	9754	10871	11562	12751	11129
ENSG00000147869.5	NA	NA	NA	NA	NA	88.7359078996562	-1.6508280108657	0.318457331072097	-0.861378643946193	0.389029534226797	1	0	0	0	2	0	0
ENSG00000187608.10	NA	NA	NA	NA	NA	94.5981755947673	0.324900733466729	1.25257825036202	0.861147365062288	0.389156885084611	1	12	7	17	11	11	11
ENSG00000163362.11	NA	NA	NA	NA	NA	1947.58771682765	0.0770735362015249	1.05487608421994	0.861044183491388	0.389213708923792	1	569	559	535	646	545	626
ENSG00000110422.12	NA	NA	NA	NA	NA	4100.54976072231	-0.0664123940823456	0.955009907974885	-0.860313249652286	0.389616391122999	1	3481	3554	3466	4494	3744	4442
ENSG00000015133.19	NA	NA	NA	NA	NA	2999.93663240633	-0.0754738860571809	0.949030339109391	-0.860251511794004	0.389650415018587	1	2449	2076	2452	2694	2914	2839
ENSG00000177674.16	NA	NA	NA	NA	NA	795.176503736513	0.12550372393667	1.09088855518258	0.86010176702688	0.389732947259334	1	450	526	500	598	438	526
ENSG00000242156.1	AC000041.1	chr22	29419155	29423193	-	27.9241886669614	-0.729103195522513	0.603278805973762	-0.859830114040471	0.38988269668529	1	16	28	21	36	36	53
ENSG00000286264.1	NA	NA	NA	NA	NA	82.7565267611085	-0.313024782633079	0.804952310021718	-0.859740843589031	0.389931914894193	1	54	29	40	68	38	69
ENSG00000172159.16	NA	NA	NA	NA	NA	5505.44237846635	-0.118028687164332	0.921445863593459	-0.859699415807228	0.389954756895651	1	1247	1413	1633	1824	1383	2152
ENSG00000260644.6	HERC2P5	chr16	32741314	32776196	+	78.0857059757932	-0.386847103309391	0.764799187995644	-0.859644790288566	0.389984876965841	1	297	105	242	191	334	430
ENSG00000214447.4	FAM187A	chr17	44899712	44905390	+	160.548929492201	0.686412567541402	1.60927688104261	0.859629820401289	0.389993131487808	1	71	156	38	97	55	43
ENSG00000273763.2	NA	NA	NA	NA	NA	66.5353065601921	-0.238626032569879	0.847552104243496	-0.859433915554981	0.390101164861411	1	70	86	98	135	79	131
ENSG00000174106.3	NA	NA	NA	NA	NA	4436.37229956711	-0.041904812212906	0.971371583695151	-0.85921038078282	0.390224457209844	1	3205	2996	3118	3864	3533	3651
ENSG00000042493.16	NA	NA	NA	NA	NA	320.698435468257	0.296463430543189	1.2281301273646	0.858943833434856	0.390371504436114	1	16	23	12	23	13	12
ENSG00000114491.14	NA	NA	NA	NA	NA	4641.65349299081	0.044307704528741	1.03118823183573	0.858535983265502	0.390596569921366	1	5506	5196	5354	6177	5986	5774
ENSG00000270574.1	AC010680.2	chr2	178578790	178580906	+	71.7635077372871	-0.187262330790061	0.87827075436769	-0.858438135825788	0.390650577163957	1	89	66	108	119	116	108
ENSG00000182511.12	NA	NA	NA	NA	NA	116.188663177675	0.301691855160778	1.23258902899249	0.858350319543896	0.390699051536088	1	17	10	17	15	11	15
ENSG00000237594.2	AP000251.1	chr21	31559245	31560487	+	71.6517243216292	-0.205564556726934	0.86719926754448	-0.858198923803259	0.390782630193337	1	64	117	89	131	114	116
ENSG00000107968.10	NA	NA	NA	NA	NA	95.3481385012326	-0.266932783455129	0.831084581718947	-0.858185847836191	0.390789849345609	1	33	21	42	25	51	56
ENSG00000110811.20	NA	NA	NA	NA	NA	1267.61484849515	0.0767330272875009	1.05462713879908	0.858080517162826	0.390848004646837	1	1626	1626	1924	1998	1861	1786
ENSG00000213976.4	AC010615.1	chr19	21382865	21387177	+	327.305276245341	-0.16730298278762	0.890505864348209	-0.857898074922996	0.390948747318442	1	116	86	186	141	165	191
ENSG00000166275.16	NA	NA	NA	NA	NA	1466.98062880885	-0.091187070066859	0.938750014441192	-0.857816857900082	0.390993599570392	1	1679	1276	1500	1747	1844	1859
ENSG00000124275.15	NA	NA	NA	NA	NA	1832.31534266634	0.0727554641532187	1.05172349766391	0.857769607555169	0.391019695099104	1	1340	1207	1607	1394	1462	1675
ENSG00000111679.17	NA	NA	NA	NA	NA	216.22767675092	-0.536918186006848	0.68924166168054	-0.857743395534831	0.39103417198985	1	2	0	7	5	7	3
ENSG00000160293.17	NA	NA	NA	NA	NA	5916.90351815561	-0.0369739405543727	0.9746972367192	-0.857599868243457	0.391113447839171	1	7084	6714	7569	8604	8190	8426
ENSG00000164077.14	NA	NA	NA	NA	NA	1478.2806956956	0.103258188255454	1.07419669530373	0.857410580734928	0.391218013803544	1	865	1076	900	1131	880	1049
ENSG00000281344.1	HELLPAR	chr12	102197585	102402596	+	277.165944409165	-0.189125078614558	0.877137499466622	-0.85732229276138	0.391266791537741	1	292	247	419	372	413	463
ENSG00000145002.12	FAM86B2	chr8	12425614	12436343	-	29.5662249828203	-0.473179974835796	0.720375002716137	-0.857214063531992	0.391326591543349	1	4	6	5	12	4	8
ENSG00000163026.12	NA	NA	NA	NA	NA	4100.68393933093	0.0450416935503488	1.03171299513556	0.857208742095288	0.391329531945261	1	5018	4960	5221	5907	5460	5602
ENSG00000124406.16	ATP8A1	chr4	42408373	42657105	-	19926.9358907716	-0.0508670543234574	0.965355979215527	-0.857208734327737	0.391329536237293	1	6119	5375	6141	7074	7207	6726
ENSG00000104147.9	NA	NA	NA	NA	NA	1231.42860361842	0.0710328545652885	1.05046846610853	0.857182328567086	0.391344127147563	1	1438	1355	1453	1672	1615	1368
ENSG00000141480.18	NA	NA	NA	NA	NA	4782.72113582347	0.0755395439559975	1.05375504913947	0.857161878318387	0.391355427474792	1	4425	4430	4243	5183	4530	4628
ENSG00000083067.22	TRPM3	chr9	70529063	71446904	-	1613.32012694335	-0.3836058903325	0.766519346198335	-0.857131445110467	0.391372244517608	1	9	2	7	7	6	14
ENSG00000137819.14	NA	NA	NA	NA	NA	431.521027208226	0.172610410534358	1.12709600683975	0.857128180373296	0.391374048600103	1	173	164	165	188	135	190
ENSG00000224424.8	NA	NA	NA	NA	NA	63.5692086829055	-0.23338202760727	0.850638449463296	-0.856991666379947	0.391449490280733	1	51	47	34	44	55	80
ENSG00000196670.13	ZFP62	chr5	180847611	180861285	-	3253.70332666461	-0.0739984444268503	0.950001407204937	-0.85695174686706	0.391471552655171	1	3761	3323	4465	4430	4854	4660
ENSG00000169946.14	NA	NA	NA	NA	NA	45.0076880867388	-0.793633899226295	0.576889176346307	-0.856935467417053	0.39148055005881	1	0	3	1	2	5	1
ENSG00000162545.6	NA	NA	NA	NA	NA	10722.8789319373	-0.13008378122097	0.913778383095006	-0.856909601237451	0.391494846159784	1	3178	3094	2957	4111	3633	3906
ENSG00000105647.18	NA	NA	NA	NA	NA	9547.01964866095	-0.0680756737839448	0.953909513752795	-0.856762424942462	0.391576195752273	1	14226	13926	12484	17481	15451	16256
ENSG00000182979.18	NA	NA	NA	NA	NA	11999.8339230225	0.0833440940771316	1.05947099669008	0.856706875874959	0.391606902371644	1	17058	18657	17307	21022	18060	18724
ENSG00000076248.11	NA	NA	NA	NA	NA	11331.185575563	0.0634225804618821	1.04494179241903	0.85645632018608	0.391745423634508	1	8663	7979	7690	9043	8733	9068
ENSG00000156384.14	SFR1	chr10	104122058	104126385	+	424.455827320325	0.0959957931033242	1.06880287457881	0.856185601133465	0.39189512575101	1	727	735	667	810	740	749
ENSG00000111859.17	NA	NA	NA	NA	NA	867.679439500644	0.228601775548124	1.17169881716969	0.856107414254435	0.391938367959737	1	2466	2060	1808	2500	1983	1758
ENSG00000067225.18	NA	NA	NA	NA	NA	85968.1223683608	0.0986542131548197	1.07077414802468	0.856051336823117	0.391969384050804	1	146736	156828	125780	173327	141769	149020
ENSG00000259070.7	NA	NA	NA	NA	NA	56.9402628018314	-0.305718582602896	0.809039147120386	-0.856039942173153	0.391975686545401	1	101	90	133	142	185	132
ENSG00000105483.18	NA	NA	NA	NA	NA	1554.8325677673	-0.095944634566272	0.935659404376636	-0.855888637352724	0.39205938057925	1	1030	963	1465	1330	1395	1507
ENSG00000136247.14	ZDHHC4	chr7	6577434	6589374	+	3087.08173060672	0.124276594667742	1.08996106040467	0.85587882504308	0.392064808617835	1	5253	5871	4557	6382	5312	4975
ENSG00000149636.15	DSN1	chr20	36751791	36773818	-	1787.89038171021	0.0544261166704481	1.03844594227384	0.855641522659283	0.392196095007553	1	2744	2302	2801	2716	3039	2924
ENSG00000255224.1	AC109322.1	chr8	144078002	144079265	-	74.8719542807652	-0.199707248197473	0.870727233416105	-0.855599776779019	0.392219193470341	1	34	33	49	50	50	53
ENSG00000257800.1	FNBP1P1	chr2	74120680	74123218	+	161.650675409038	-0.183758484125015	0.880406386580881	-0.855518840096578	0.392263978993028	1	359	229	407	339	526	425
ENSG00000266560.5	AF274856.1	chrX	152114994	152138556	-	15.2354271955512	-0.455447844508986	0.729283751142503	-0.855502461922451	0.39227304207298	1	49	46	25	63	74	54
ENSG00000141556.21	NA	NA	NA	NA	NA	10463.6768512343	0.0749295420745688	1.05330959346773	0.855466166398197	0.392293127135416	1	13155	14743	12609	16512	13979	13995
ENSG00000159176.14	NA	NA	NA	NA	NA	2201.29211009596	0.107837507180624	1.07761176524375	0.855404695562025	0.392327145027119	1	1315	1373	1296	1496	1397	1374
ENSG00000270872.2	SRGAP2D	chr1	143975087	144068350	+	337.181997617612	0.141394050720506	1.10297038190652	0.855372766342585	0.392344815327175	1	670	628	628	786	609	618
ENSG00000143061.18	NA	NA	NA	NA	NA	13868.234494099	-0.0470713894865786	0.96789913074821	-0.855258618140593	0.392407991284208	1	14728	12110	13222	15990	16261	15355
ENSG00000144802.11	NFKBIZ	chr3	101827991	101861022	+	287.904114463244	-0.326863918514448	0.797267674867191	-0.855143286995544	0.392471828211795	1	62	19	92	50	110	85
ENSG00000158023.10	NA	NA	NA	NA	NA	104.820339177796	0.319025847381591	1.24748792175693	0.855136032398243	0.392475843913516	1	10	11	17	5	12	18
ENSG00000182108.11	NA	NA	NA	NA	NA	1650.94497419504	0.0685550004974775	1.04866581655503	0.85503668329244	0.392530840013649	1	1741	1759	1662	2113	1803	1764
ENSG00000162298.18	SYVN1	chr11	65121780	65134533	-	2561.24595346628	-0.0648801716862426	0.956024720426283	-0.854993408530688	0.392554796829704	1	2460	2182	2930	2909	3106	3071
ENSG00000235944.8	ZNF815P	chr7	5823160	5854365	+	234.649929672253	-0.118225466018227	0.921320189982204	-0.854966575470468	0.392569651999983	1	357	278	452	410	471	469
ENSG00000112144.15	ICK	chr6	53001279	53061802	-	5354.93360403661	-0.0550175752996717	0.962582716588336	-0.854789803199584	0.392667524203969	1	5288	4432	5369	5815	5861	6325
ENSG00000171224.9	NA	NA	NA	NA	NA	2035.06321790321	0.0906304153880372	1.06483538261456	0.854703797234126	0.392715147843211	1	824	639	789	761	968	700
ENSG00000233593.10	NA	NA	NA	NA	NA	649.815292252304	0.108101953869998	1.07780931009898	0.854537468768076	0.392807257977995	1	133	107	135	147	124	129
ENSG00000116459.11	NA	NA	NA	NA	NA	14328.279823743	0.0728611204357651	1.05180052382743	0.85444099490532	0.392860689712201	1	11741	12217	10636	13870	11772	12370
ENSG00000142867.14	NA	NA	NA	NA	NA	1583.42521516178	-0.0907982018550037	0.939003081951575	-0.854416384397504	0.392874320866814	1	1245	1326	1204	1596	1293	1751
ENSG00000151704.15	KCNJ1	chr11	128836315	128867373	-	17.1147656391556	-1.2762975995386	0.412853660114405	-0.854270132241966	0.39295533224938	1	1	0	0	3	0	0
ENSG00000189079.17	NA	NA	NA	NA	NA	9331.1448006782	-0.0701275932849355	0.952553749583083	-0.854159545469808	0.393016594732393	1	13034	10589	12508	14019	14318	15226
ENSG00000180357.9	ZNF609	chr15	64460742	64686068	+	15826.3386394726	-0.0740090980361876	0.949994391927136	-0.854087272794257	0.393056635229695	1	19635	15303	20300	20884	22785	22985
ENSG00000142347.19	NA	NA	NA	NA	NA	104.96091604259	0.318470513800904	1.24700782125177	0.853896615106888	0.393162275234632	1	7	15	17	10	12	14
ENSG00000109107.14	NA	NA	NA	NA	NA	2299.01405276533	0.0798099898375989	1.05687883515875	0.853893791928237	0.393163839636518	1	2525	2684	2475	3038	2505	2851
ENSG00000287151.1	NA	NA	NA	NA	NA	606.613241150528	-0.0658522343017584	0.955380784697778	-0.853528399016852	0.393366345850566	1	807	764	828	977	937	976
ENSG00000127884.5	NA	NA	NA	NA	NA	7839.64022443505	0.0904475533808867	1.06470042297993	0.853305337566322	0.393490000892336	1	6616	7094	6092	8106	6476	6923
ENSG00000153391.15	INO80C	chr18	35452230	35497991	-	1153.59642912257	0.0847851839106853	1.0605298176051	0.853300990154385	0.393492411132062	1	1291	1263	1117	1435	1339	1223
ENSG00000170364.12	SETMAR	chr3	4303304	4317567	+	2026.27612573373	0.0536347273731238	1.03787645972938	0.853045561062353	0.393634038745491	1	2689	2291	2327	2750	2754	2603
ENSG00000100077.15	NA	NA	NA	NA	NA	16212.4746875555	-0.0464464724414561	0.968318476255219	-0.852959267792993	0.393681892696807	1	35572	29363	32613	38938	37666	39224
ENSG00000137100.16	NA	NA	NA	NA	NA	3291.19539857625	0.0835319758062311	1.05960898025498	0.852353261102641	0.394018053059733	1	2879	3235	2660	3504	3166	2913
