ensembl_gene_id	gene_id	V1	V4	V5	V7	baseMean	log2FoldChange	FoldChange	stat	pvalue	padj	NGN2_2197294_3x_3	NGN2_2197294_3x_2	NGN2_2197294_3x_1	NGN2_DMSO_2	NGN2_DMSO_3	NGN2_DMSO_1
ENSG00000258405.11	NA	NA	NA	NA	NA	543.40682993003	-0.190473947717396	0.876317790025655	-0.984886122324377	0.324680010818027	1	69	59	52	62	60	75
ENSG00000114956.20	NA	NA	NA	NA	NA	5109.83276201501	0.0710597179772497	1.05048802632679	0.984637395924141	0.324802213902093	1	5436	5615	5079	4733	4471	5524
ENSG00000118518.15	RNF146	chr6	127266610	127288567	+	2935.32514072757	-0.0742639558713905	0.949826586449596	-0.984525168872727	0.324857362568295	1	5052	4567	4655	4715	4451	5222
ENSG00000059758.8	NA	NA	NA	NA	NA	4466.96304100763	-0.0981153203905864	0.934252665342512	-0.984377208551609	0.324930079969564	1	9146	8845	8959	8994	8158	10577
ENSG00000153922.10	CHD1	chr5	98853985	98928957	-	7780.63087061743	-0.129825879662475	0.913941748136031	-0.984198108698054	0.325018115548711	1	3213	2767	2760	2905	2889	3357
ENSG00000120800.5	NA	NA	NA	NA	NA	11255.3904210255	-0.080381854426075	0.945807276075661	-0.984178163930404	0.325027920253385	1	1305	1158	1227	1181	1170	1389
ENSG00000143382.15	NA	NA	NA	NA	NA	54.020349283427	0.718620569280298	1.64560783658376	0.984152420419383	0.325040575863223	1	5	3	4	5	0	2
ENSG00000277200.1	AC005696.4	chr17	2720801	2723947	-	1125.55442574843	0.0958147288255904	1.06866874375307	0.984121213895196	0.325055917541442	1	1184	1134	1042	942	962	1105
ENSG00000131002.12	NA	NA	NA	NA	NA	1194.61344947229	-0.168518648506899	0.889755808758514	-0.984000218754013	0.325115405343845	1	1085	958	1040	1081	943	1315
ENSG00000256092.2	AC137767.1	chr12	123363868	123366113	+	39.3292488004846	0.380421880628913	1.30172245645949	0.983639472798145	0.325292809746982	1	38	33	37	26	28	25
ENSG00000214435.8	NA	NA	NA	NA	NA	1402.69872411492	-0.0954984659080895	0.935948811665104	-0.983313960082981	0.325452941502074	1	582	626	565	588	535	697
ENSG00000165406.16	NA	NA	NA	NA	NA	2540.59663810061	-0.0858702237787959	0.942216026213838	-0.983245610340482	0.325486571782864	1	2240	2203	2017	2223	1996	2340
ENSG00000168310.11	NA	NA	NA	NA	NA	712.215017732165	0.111910812767604	1.08065859379117	0.983197886274182	0.325510054904842	1	632	544	530	460	491	560
ENSG00000063244.12	U2AF2	chr19	55654146	55674715	+	19334.4300611246	0.0326535442533354	1.02289179806642	0.983189258162127	0.325514300574515	1	10773	11036	10374	9860	9118	11197
ENSG00000008838.20	NA	NA	NA	NA	NA	7656.27414813737	0.061072665606321	1.04324113813463	0.982836912753889	0.325687711358182	1	9354	9774	8800	8278	7793	9604
ENSG00000064393.16	NA	NA	NA	NA	NA	22890.1934201777	-0.0911900509446159	0.938748074810108	-0.982829201615925	0.325691507153697	1	37196	31552	32657	31849	33181	38381
ENSG00000176209.11	SMIM19	chr8	42541155	42555193	+	1795.95618423605	0.101492819003064	1.07288304689609	0.982765193901951	0.325723015960517	1	2059	2063	2050	1836	1633	2053
ENSG00000125386.15	FAM193A	chr4	2536631	2732565	+	4399.40633598908	0.0569598835200567	1.0402713396848	0.982729216057228	0.325740727492246	1	4589	4870	4281	3924	3963	4777
ENSG00000116406.19	NA	NA	NA	NA	NA	6019.24387450732	-0.0998297305042366	0.933143116287885	-0.982695403522302	0.32575737363453	1	6692	6487	6356	6724	5954	7400
ENSG00000103671.10	NA	NA	NA	NA	NA	1700.05564697289	0.0699600741028989	1.04968763361653	0.982618585925367	0.325795193518807	1	1703	1810	1672	1533	1441	1764
ENSG00000148700.15	NA	NA	NA	NA	NA	5378.54480179822	-0.0789191089924915	0.946766714365328	-0.982602372291271	0.325803176400571	1	2103	2106	2102	2135	1932	2322
ENSG00000137693.14	NA	NA	NA	NA	NA	8234.11522610667	0.316068451596548	1.24493330237006	0.982209868940535	0.325996466627976	1	14	16	18	12	11	14
ENSG00000154645.14	NA	NA	NA	NA	NA	554.149385109624	-0.0878605886257544	0.940917026380435	-0.982086798624923	0.326057088565701	1	1315	1280	1240	1329	1160	1417
ENSG00000066654.14	NA	NA	NA	NA	NA	6587.43596871304	-0.0636773956535309	0.956822091353953	-0.982058344229222	0.326071105666003	1	4166	4425	4326	4479	3636	4865
ENSG00000145911.6	NA	NA	NA	NA	NA	2505.9043588547	0.0732388879396627	1.05207597225741	0.981996542459089	0.326101551577161	1	2058	2071	1867	1783	1645	2037
ENSG00000110675.13	NA	NA	NA	NA	NA	1925.64045594417	-0.118166504286789	0.921357844331977	-0.981963169747305	0.326117993017243	1	5148	5292	5404	5406	5009	6083
ENSG00000105639.19	NA	NA	NA	NA	NA	119.401878568205	0.20393840085255	1.15183846093545	0.981948628529313	0.326125157079614	1	123	124	135	111	94	113
ENSG00000135298.14	NA	NA	NA	NA	NA	3202.43122176312	-0.0548801431656686	0.962674417255736	-0.981935167132292	0.326131789234762	1	7077	7281	6896	6946	6572	7615
ENSG00000186806.5	VSIG10L	chr19	51331536	51342124	-	685.125174165327	0.0835782870186593	1.0596429947645	0.981843432057231	0.326176987565387	1	1085	1265	1133	1033	975	1141
ENSG00000149591.17	NA	NA	NA	NA	NA	1757.12815567077	0.267080680704833	1.20337032092198	0.981746274506773	0.326224862016038	1	171	182	191	124	129	184
ENSG00000197928.10	ZNF677	chr19	53235381	53254898	-	2274.6473506454	-0.0652732243447415	0.955764293333792	-0.98166177481001	0.326266503013467	1	2679	2507	2233	2426	2256	2754
ENSG00000113369.9	NA	NA	NA	NA	NA	4565.39802821886	-0.130242200802373	0.913678048348436	-0.981186764618593	0.326500649775711	1	8801	7640	7604	8162	8157	8788
ENSG00000141580.16	NA	NA	NA	NA	NA	8716.50921863764	0.0445368602356647	1.03135203737296	0.981021126933066	0.326582323223843	1	6809	6724	6504	6139	5516	6995
ENSG00000179950.14	NA	NA	NA	NA	NA	8458.03156657722	0.0651720394244022	1.04620969143907	0.980977387696152	0.326603892597991	1	7378	7859	7358	6936	6101	7691
ENSG00000067715.14	NA	NA	NA	NA	NA	28775.5031563039	-0.0656141298670248	0.955538475109213	-0.980782668994111	0.326699926550003	1	71106	71431	68039	69246	64992	76801
ENSG00000240489.1	SETP14	chr3	155987304	155988176	+	113.625255172722	-0.279667566099387	0.823780815605481	-0.980733429729657	0.326724213929056	1	51	33	42	48	42	57
ENSG00000149308.17	NA	NA	NA	NA	NA	3190.01262652515	-0.0827296084381998	0.94426937861839	-0.980727437086127	0.32672716989415	1	1468	1264	1307	1343	1248	1508
ENSG00000108559.12	NA	NA	NA	NA	NA	7139.48105363162	0.0737362201677221	1.05243871106791	0.98057462122881	0.326802554574533	1	3337	3447	3365	3053	2767	3434
ENSG00000102753.10	NA	NA	NA	NA	NA	11484.6550859323	-0.0893358825136315	0.939955340374002	-0.980570827923289	0.326804425971178	1	11355	11226	11610	11505	10149	13333
ENSG00000213676.13	NA	NA	NA	NA	NA	2557.80508293731	-0.0685417065610753	0.953601422788926	-0.980526844832755	0.326826125181976	1	3259	3479	3393	3347	3161	3667
ENSG00000118922.17	KLF12	chr13	73686089	73995056	-	11882.0927045898	-0.0564666196741072	0.961616382897925	-0.980451085544711	0.326863503484634	1	22360	20779	20949	20769	19432	23703
ENSG00000187260.16	NA	NA	NA	NA	NA	981.651330406209	0.139560330244245	1.10156935500981	0.980329366176257	0.326923563498075	1	2365	2420	2277	1874	1961	2310
ENSG00000115419.13	NA	NA	NA	NA	NA	10510.7852673308	-0.169311532555774	0.889266946355292	-0.98029197006722	0.32694201730722	1	16272	14454	15724	16367	14953	18840
ENSG00000164107.8	HAND2	chr4	173524969	173530229	-	16602.7746291512	1.4152811105048	2.66711699384484	0.980275629524191	0.326950081066061	1	2	1	0	0	1	0
ENSG00000154265.16	NA	NA	NA	NA	NA	1113.72729717786	-0.193978625341953	0.874191572147901	-0.980076300950463	0.327048456466106	1	2569	2730	3165	3241	2616	3465
ENSG00000088727.12	KIF9	chr3	47228026	47283451	-	340.481806055496	0.108550142177861	1.07814419485218	0.979962101918974	0.327104826214921	1	281	316	262	247	225	293
ENSG00000160803.8	NA	NA	NA	NA	NA	11245.3639568573	0.0593980887856045	1.04203092122653	0.979875700897552	0.327147478788692	1	12314	12075	11347	10570	10053	12256
ENSG00000122877.16	NA	NA	NA	NA	NA	23.6114422319074	-0.790456730376926	0.578161027964776	-0.979283561331909	0.327439890529348	1	1	2	3	5	1	4
ENSG00000263843.1	AC022211.2	chr17	75271369	75273895	+	189.908242075385	0.158498766521376	1.11612512085545	0.978715612440476	0.327720515733513	1	226	187	179	176	136	198
ENSG00000050555.18	NA	NA	NA	NA	NA	572.275400134721	1.41527856280179	2.66711228389865	0.978484238473217	0.327834883016207	1	2	0	1	1	0	0
ENSG00000109107.14	NA	NA	NA	NA	NA	2299.01405276533	0.095863565799425	1.06870492009621	0.978364616054527	0.327894022083231	1	982	1159	1050	906	872	1090
ENSG00000128833.13	NA	NA	NA	NA	NA	1809.38421001247	-0.287755393885044	0.819175575698661	-0.97811821169734	0.328015861561957	1	19	24	17	32	19	19
ENSG00000131771.14	NA	NA	NA	NA	NA	293.414908051806	1.41523251807066	2.66702716229998	0.978070783170015	0.328039316900241	1	0	3	0	0	0	1
ENSG00000125148.7	NA	NA	NA	NA	NA	265.710971238893	-1.35939495794416	0.38974570836082	-0.978050560275051	0.328049318276258	1	1	0	1	1	1	3
ENSG00000185201.16	IFITM2	chr11	307631	315272	+	1126.47433346732	1.41532884852271	2.66720524879946	0.97794246297005	0.328102781919252	1	1	1	1	0	1	0
ENSG00000254876.5	AL590705.5	chr9	97238449	97297314	+	69.9295407304939	0.355182434884746	1.27914732463552	0.977773601676078	0.328186310020223	1	49	42	43	27	37	36
ENSG00000104872.11	NA	NA	NA	NA	NA	4251.65875794095	0.112997251639052	1.08147270325599	0.977741665857474	0.3282021087868	1	1816	1893	1794	1603	1438	1847
ENSG00000152939.17	NA	NA	NA	NA	NA	1384.89393948216	-0.144549855799967	0.904661602589646	-0.977648451703614	0.328248224991906	1	151	130	120	129	142	153
ENSG00000189212.12	DPY19L2P1	chr7	35079989	35186041	-	86.6806404101027	-0.364496242427329	0.776740048300638	-0.97761512338373	0.328264714662724	1	23	21	14	14	24	34
ENSG00000104626.15	NA	NA	NA	NA	NA	2478.57638496302	-0.0962577763540419	0.935456338409847	-0.977341463008918	0.328400132429654	1	688	592	682	606	620	791
ENSG00000233297.4	RASA4DP	chr7	102681836	102690469	-	72.0990450737366	0.265221345109177	1.20182042436682	0.977285907627948	0.328427627810082	1	61	60	34	32	38	54
ENSG00000112851.14	ERBIN	chr5	65926475	66082549	+	5650.16607338684	-0.0915118685678815	0.938538694467538	-0.977197052914446	0.328471606746224	1	3051	2991	3073	3097	2856	3349
ENSG00000176058.13	NA	NA	NA	NA	NA	1480.65174905918	0.102755795686509	1.07382269077193	0.977009299397764	0.328564548534067	1	1095	1211	1182	999	911	1217
ENSG00000063322.15	NA	NA	NA	NA	NA	5392.50725807358	0.057705069213281	1.04080880292904	0.97697566816224	0.328581198476426	1	5560	5587	4954	4881	4487	5452
ENSG00000102038.15	SMARCA1	chrX	129446501	129523500	-	10187.650788132	-0.0500581404191931	0.965897402603009	-0.976866375380988	0.328635310242714	1	8891	9271	8757	8876	8118	9708
ENSG00000148343.18	MIGA2	chr9	129036621	129072082	+	1143.39872452132	0.0846455019794913	1.06042714193372	0.976660091191361	0.328737459006546	1	1368	1350	1262	1156	1104	1338
ENSG00000125846.15	ZNF133	chr20	18288283	18316996	+	950.609937215787	0.0905261109326354	1.0647583995678	0.976505575411996	0.328813986330666	1	1300	1215	1109	1008	998	1261
ENSG00000102078.16	NA	NA	NA	NA	NA	1532.61860556329	0.0790170629589615	1.05629811826571	0.976483942746119	0.328824701303799	1	3384	3252	3237	2886	2728	3353
ENSG00000256806.6	NA	NA	NA	NA	NA	401.417304274141	0.0891022048612908	1.06370802650391	0.976376172496631	0.328878084843878	1	770	731	701	663	624	692
ENSG00000156110.14	NA	NA	NA	NA	NA	2081.42482603715	-0.0748307317083759	0.949453511744627	-0.976226434766838	0.328952266123732	1	1323	1414	1338	1324	1185	1623
ENSG00000260265.1	LINC02562	chr4	75081702	75084717	-	21.974291233428	0.745240047941754	1.67625315547224	0.975933230717366	0.329097553183582	1	7	3	7	0	2	8
ENSG00000129292.20	PHF20L1	chr8	132775358	132848807	+	3996.29368184676	-0.103154902095298	0.930994853592184	-0.975920230528596	0.329103995937229	1	2869	2715	2646	2805	2534	3138
ENSG00000166862.6	CACNG2	chr22	36563921	36703558	-	680.020223965252	-0.0642760965435423	0.956425104204941	-0.975497365845074	0.329313607695255	1	1522	1580	1435	1445	1348	1766
ENSG00000172572.6	PDE3A	chr12	20369245	20684381	+	1843.2003754356	-0.194024683904787	0.874163663710152	-0.975387718754649	0.329367973290317	1	359	301	332	339	342	407
ENSG00000040487.13	NA	NA	NA	NA	NA	984.76182297956	0.0667243828727746	1.04733602152468	0.975339275382874	0.329391994500439	1	1288	1264	1142	1110	1025	1245
ENSG00000126787.13	NA	NA	NA	NA	NA	8239.55322520342	-0.64458082327755	0.639678623008569	-0.975086739982474	0.32951723550037	1	1	6	1	3	4	5
ENSG00000152154.11	NA	NA	NA	NA	NA	1731.33262084732	-0.07087433310399	0.952060834768093	-0.975007066105718	0.329556754919638	1	4587	4125	4391	4234	3938	5054
ENSG00000137261.14	NA	NA	NA	NA	NA	518.478384739432	-0.118902980468901	0.920887623723703	-0.974986984884647	0.329566715986204	1	1134	1242	1165	1251	1072	1369
ENSG00000272398.6	NA	NA	NA	NA	NA	145066.549905454	-0.0834830464318385	0.943776368894486	-0.974899424978769	0.329610151383676	1	155998	158085	160310	161092	141915	179736
ENSG00000169439.12	NA	NA	NA	NA	NA	6689.69885244087	-0.122304370180392	0.918719037814703	-0.974866985483392	0.329626244420596	1	2548	2589	2567	2711	2375	2960
ENSG00000103496.15	NA	NA	NA	NA	NA	1250.96099655604	0.0710417199657286	1.05047492128578	0.974802981457031	0.329657997922584	1	922	976	851	793	765	953
ENSG00000273154.3	AL121845.3	chr20	63708864	63739103	+	111.619637149918	-0.448239681987679	0.732936602134528	-0.974564059195406	0.329776548881205	1	59	54	49	64	71	76
ENSG00000280099.1	AL603750.1	chr1	85152487	85154203	-	26.3409030656824	0.44674809045739	1.36296459872466	0.974135879894186	0.329989076457625	1	12	10	15	7	10	9
ENSG00000231767.4	NA	NA	NA	NA	NA	65.0279233338654	-0.278551638687904	0.824418258163391	-0.973636403702959	0.330237104414704	1	27	27	31	29	32	38
ENSG00000139160.13	ETFBKMT	chr12	31647160	31673114	+	181.819695040857	-0.135786433855651	0.910173549621232	-0.973570224704029	0.33026997637805	1	251	265	245	263	224	318
ENSG00000157680.15	DGKI	chr7	137381037	137847092	-	7226.88791835709	-0.15985261068843	0.89511651358496	-0.973546894234854	0.33028156542831	1	16635	14128	15062	15984	15448	17519
ENSG00000069188.17	NA	NA	NA	NA	NA	1047.47003745798	-0.144253925214105	0.904847188933171	-0.973347329129574	0.330380707068139	1	2003	1806	1992	1917	1883	2361
ENSG00000198589.14	NA	NA	NA	NA	NA	9096.88556394506	-0.0863133314609188	0.941926679513081	-0.973296507221359	0.33040595788219	1	2713	2470	2548	2540	2431	2894
ENSG00000248801.7	NA	NA	NA	NA	NA	41.1035217914561	0.245066549377037	1.18514743876981	0.972958449448713	0.330573953334326	1	71	67	53	52	41	62
ENSG00000164741.15	NA	NA	NA	NA	NA	608.228776189925	-0.0960445788049404	0.935594587817963	-0.972938730653727	0.33058375415779	1	1163	1300	1117	1213	1142	1305
ENSG00000090054.15	NA	NA	NA	NA	NA	4451.6186209947	-0.0826877842736093	0.944296753669427	-0.972810737854507	0.330647374930331	1	2141	1931	1962	2042	1827	2258
ENSG00000106976.21	NA	NA	NA	NA	NA	9102.74489631866	0.0962744238281084	1.06900931465832	0.972685519067315	0.3307096245043	1	21164	21628	20057	17943	17213	21251
ENSG00000257337.7	NA	NA	NA	NA	NA	240.059669513287	0.141919723286152	1.10337234274892	0.97258198044976	0.330761102018834	1	177	186	169	129	136	200
ENSG00000010438.16	PRSS3	chr9	33750466	33799231	+	541.606500970369	1.41552196390055	2.66756229780141	0.9723505034302	0.330876206926421	1	0	2	1	0	0	1
ENSG00000169891.18	NA	NA	NA	NA	NA	471.149126791889	-0.111124972464756	0.925865816564493	-0.972271489755527	0.330915503418111	1	697	744	750	739	681	853
ENSG00000170903.11	NA	NA	NA	NA	NA	4918.76028455589	-0.0631947364229381	0.957142253454483	-0.97221813299121	0.33094204146465	1	7580	7150	6951	7108	6675	7908
ENSG00000104723.21	NA	NA	NA	NA	NA	10133.3644317977	-0.0776240682779466	0.947616964681253	-0.972151608808821	0.330975130516314	1	18208	18445	18315	18341	16135	21316
ENSG00000287038.1	NA	NA	NA	NA	NA	126.267467270367	0.171707505287516	1.12639083874376	0.971941408096211	0.331079698172397	1	230	199	214	180	179	186
ENSG00000100485.12	NA	NA	NA	NA	NA	3237.15746605808	-0.0746947464953538	0.949543009330374	-0.971798827917822	0.331150639089775	1	4433	3900	3752	3899	3866	4403
ENSG00000112812.16	NA	NA	NA	NA	NA	272.965534873105	0.182470671522894	1.13482565533594	0.971714906720152	0.331192398765498	1	59	64	57	45	52	55
ENSG00000234456.8	NA	NA	NA	NA	NA	2306.2714942127	-0.144330848576768	0.904798944480312	-0.971674265298671	0.331212623397007	1	1049	981	1112	1148	938	1255
ENSG00000203705.11	NA	NA	NA	NA	NA	1273.19700612158	0.0654899069460805	1.04644022714544	0.971612877525541	0.331243173672796	1	1460	1461	1354	1339	1135	1445
ENSG00000133627.18	NA	NA	NA	NA	NA	2372.58231238856	0.0779081062603982	1.05548648534939	0.971608450391574	0.331245376953373	1	1905	1826	1709	1596	1524	1817
ENSG00000245958.6	AC093752.1	chr4	119454791	119552025	+	889.482211967567	0.0909510125537118	1.06507203771489	0.971606799849412	0.331246198391859	1	2052	1868	1880	1735	1590	1890
ENSG00000224888.4	AC138028.2	chr16	88731180	88741425	+	64.44226348808	-0.209059295633893	0.865101133677377	-0.971531417930789	0.331283715716655	1	83	93	91	81	83	135
ENSG00000189079.17	NA	NA	NA	NA	NA	9331.1448006782	-0.0805083428435138	0.94572435597275	-0.971466739883876	0.33131590795104	1	6653	5673	5510	5745	5679	6619
ENSG00000113456.19	NA	NA	NA	NA	NA	5285.9199102676	-0.0584839795959454	0.960272668112718	-0.9710168657413	0.331539879983191	1	5576	5574	5587	5590	4878	6275
ENSG00000267740.5	AC024592.3	chr19	5866171	5903787	-	37.4532203857564	-0.26593832249026	0.831657652303526	-0.970955686472791	0.331570345938946	1	42	46	31	49	39	49
ENSG00000116863.11	NA	NA	NA	NA	NA	1655.08041415587	0.0647506012995189	1.04590411871235	0.970702346503304	0.331696523041665	1	1320	1285	1161	1232	1006	1208
ENSG00000156876.10	NA	NA	NA	NA	NA	1820.49095008549	-0.135040980302764	0.91064396603549	-0.970610381906209	0.331742334097119	1	502	489	492	497	458	612
ENSG00000144488.15	NA	NA	NA	NA	NA	70.3594957384235	0.469232695012349	1.38437298618298	0.970176588585971	0.331958478148256	1	9	9	8	3	8	7
ENSG00000089693.10	MLF2	chr12	6747996	6767475	-	15963.8870299517	0.0776223167196895	1.05527742029126	0.97004600177208	0.332023562811313	1	18435	19190	18093	16492	15393	18745
ENSG00000141425.18	NA	NA	NA	NA	NA	12868.8998061768	-0.1116046493723	0.925558029668524	-0.969844906119982	0.332123805309405	1	12038	11316	11499	11832	10668	13672
ENSG00000005108.16	NA	NA	NA	NA	NA	11820.3981354388	-0.146195648415392	0.903630174309289	-0.969224701374535	0.332433089151061	1	23035	18608	19275	20566	20585	23280
ENSG00000084073.9	NA	NA	NA	NA	NA	7728.552729374	-0.131968312259837	0.912585532596309	-0.969016267255089	0.332537072877268	1	5502	5118	5671	5534	4941	6727
ENSG00000266993.3	AL050343.1	chr1	51793934	51799154	+	31.9073202531712	-0.386142418037712	0.765172845874252	-0.968964930629029	0.332562686944777	1	48	39	38	51	50	55
ENSG00000119138.4	KLF9	chr9	70384597	70414624	-	412.05110932443	0.168292731974484	1.12372789141744	0.968515913082017	0.332786775567676	1	86	85	102	71	77	85
ENSG00000260802.1	LINC00890	chrX	111511662	111522399	+	63.0874006431327	-1.069936493014	0.476339966897328	-0.968501253808126	0.332794093130863	1	0	2	1	6	0	0
ENSG00000121988.18	NA	NA	NA	NA	NA	1513.16665336696	-0.0631754538626429	0.95715504637054	-0.968263800426028	0.332912638720124	1	700	699	637	691	574	778
ENSG00000166840.13	GLYATL1	chr11	58905398	59043527	+	169.922422061943	-0.190059033408036	0.876569852360348	-0.967783391534943	0.333152560128178	1	65	103	71	89	73	100
ENSG00000249962.1	AL157400.5	chr10	89644603	89645223	-	134.74161299094	0.184750533618817	1.13662041534239	0.967556726870477	0.333265797658605	1	161	156	134	107	134	138
ENSG00000184661.14	NA	NA	NA	NA	NA	3919.73103266882	-0.210467188248056	0.864257313354098	-0.96752975288392	0.333279275023821	1	38	40	37	52	26	50
ENSG00000130348.11	QRSL1	chr6	106629578	106668417	+	2866.0196175458	-0.0570969579071121	0.961196327961528	-0.967509997278025	0.333289145998368	1	1751	1773	1721	1743	1508	1993
ENSG00000257727.6	NA	NA	NA	NA	NA	4111.68337416181	0.0536172341081812	1.0378638751309	0.967177080552679	0.333455517669882	1	2833	2782	2835	2545	2329	2945
ENSG00000081087.15	NA	NA	NA	NA	NA	2717.43675605218	-0.117390233541153	0.921853732634821	-0.967145443675016	0.333471330658214	1	4322	4153	4511	4483	3862	5220
ENSG00000220685.3	AL139094.1	chr6	5065795	5066982	-	36.2708208762297	0.259398000634722	1.19697913193169	0.966839470128147	0.333624289685701	1	48	59	55	36	43	51
ENSG00000137225.13	NA	NA	NA	NA	NA	39.9131708086013	1.41412655014071	2.66498340660821	0.966731697385901	0.333678177061566	1	3	0	0	0	1	0
ENSG00000115207.13	GTF3C2	chr2	27325849	27357034	-	11188.3344444313	0.0504981123031725	1.03562242644178	0.966710535644043	0.333688758789256	1	4370	4563	4116	3938	3622	4529
ENSG00000173404.5	NA	NA	NA	NA	NA	403.558896211281	-0.117981120981663	0.921476244501117	-0.966660323555371	0.333713867732705	1	1128	1173	1090	1091	1118	1318
ENSG00000271966.1	AC021321.1	chr8	67343975	67345087	+	54.5304257465013	0.244165414610399	1.1844074042786	0.966252236887908	0.333917979831783	1	118	87	98	89	58	100
ENSG00000228232.1	GAPDHP1	chrX	39787132	39788136	-	63.9280862736372	-0.252107529779622	0.839668906760063	-0.966175206351231	0.333956517112107	1	62	53	38	46	56	73
ENSG00000101298.15	NA	NA	NA	NA	NA	2451.80435985888	0.0720404191421206	1.05120235959608	0.96601584038583	0.334036254740022	1	6691	6855	6637	5753	5704	6970
ENSG00000256514.1	AP003419.2	chr11	67351572	67373584	-	95.005187220272	-0.309222809336807	0.80707642026838	-0.965474738551408	0.334307082801297	1	90	87	43	101	54	108
ENSG00000138686.10	NA	NA	NA	NA	NA	1603.38604671703	-0.0557121287741667	0.962119414057829	-0.965372845613405	0.334358097292458	1	2308	2236	2176	2246	2046	2395
ENSG00000178896.9	NA	NA	NA	NA	NA	1319.6844666284	0.107914661351893	1.07766939659588	0.96535885857402	0.334365100541399	1	854	883	737	733	659	807
ENSG00000163964.16	NA	NA	NA	NA	NA	3361.98173956455	-0.0639575394495609	0.956636312833886	-0.96504437952648	0.334522583777759	1	4763	4478	4418	4501	3978	5244
ENSG00000132613.15	NA	NA	NA	NA	NA	6635.66396605571	0.0589907330498095	1.04173673753623	0.96496508469573	0.334562300190497	1	11303	12014	11242	10069	9880	11862
ENSG00000179041.4	NA	NA	NA	NA	NA	4152.86357049284	-0.0636501592433462	0.956840155216524	-0.964941772304025	0.334573977249404	1	658	601	601	555	551	764
ENSG00000116786.13	NA	NA	NA	NA	NA	6348.56858510077	0.076154402949447	1.0542042423757	0.964914451679914	0.334587662345927	1	7870	8036	7419	6785	6556	7863
ENSG00000240370.6	RPL13P5	chr12	6873389	6884741	+	154.478729916558	0.153032544108818	1.11190423941134	0.964520967278887	0.33478480151925	1	197	184	192	193	118	185
ENSG00000261437.1	AC108860.2	chr8	94637285	94639467	-	33.523471709628	1.41764497785165	2.67149066851261	0.964481205927901	0.334804726471617	1	0	0	3	1	0	0
ENSG00000131069.20	NA	NA	NA	NA	NA	2216.04729719687	0.0969670851429715	1.06952268661755	0.964243578648388	0.334923820654041	1	3407	4172	3858	3383	3130	3742
ENSG00000171858.18	NA	NA	NA	NA	NA	13289.7047309991	0.120607997372891	1.08719294352652	0.964130780039115	0.334980362680838	1	5458	5986	5644	4908	4468	5729
ENSG00000188171.16	NA	NA	NA	NA	NA	1700.86518286042	-0.0809055216437767	0.945464030710494	-0.963816822612809	0.335137771016642	1	1528	1434	1491	1435	1376	1711
ENSG00000257576.1	HSPD1P4	chr12	56511002	56512703	+	28.5814104807702	-0.343009823221746	0.788394805906289	-0.963754894381664	0.335168825500611	1	24	11	16	17	21	24
ENSG00000165521.15	EML5	chr14	88612431	88792752	-	8487.79025918258	-0.151194250835661	0.900504723749494	-0.963610123621561	0.335241429367605	1	912	776	840	884	817	990
ENSG00000150347.16	NA	NA	NA	NA	NA	2786.07451551291	-0.128742769086377	0.914628152139984	-0.963552126813399	0.335270518141771	1	4381	3514	3325	3602	3675	4475
ENSG00000112701.18	NA	NA	NA	NA	NA	8348.33173858222	-0.0957575036568114	0.935780775939069	-0.963450872661042	0.335321306887709	1	7085	6562	6289	6567	6247	7605
ENSG00000260927.2	NA	NA	NA	NA	NA	56.3571627584135	0.219773326150912	1.16455059983716	0.96334666448288	0.335373582536961	1	93	72	71	60	48	88
ENSG00000224687.2	NA	NA	NA	NA	NA	89.4479231197361	-0.192784850089718	0.874915231770245	-0.963222318163706	0.335435967278009	1	162	153	143	174	144	184
ENSG00000280135.1	AL096816.1	chr6	107697299	107700218	-	105.183197543995	-0.158672560872888	0.895848972044035	-0.963115884085019	0.335489371355612	1	271	281	301	287	265	366
ENSG00000263335.1	AF001548.2	chr16	15726674	15732993	+	32.224639189564	1.41381009447777	2.66439890567138	0.962855011226368	0.335620289374592	1	3	0	0	0	0	1
ENSG00000278338.4	VWA8-AS1	chr13	41955808	41981565	+	22.489253677772	0.332528924542655	1.25921874688296	0.96277863849191	0.335658622954876	1	60	66	54	46	35	57
ENSG00000109079.10	NA	NA	NA	NA	NA	3895.81882116561	0.0390180145351864	1.02741426833755	0.961956599236229	0.33607140556167	1	6661	6800	6323	5973	5528	6984
ENSG00000166579.15	NDEL1	chr17	8413131	8490411	+	3054.41517901064	0.0649986041485563	1.04608392767394	0.961933228685417	0.336083145732391	1	5814	5726	5382	5004	4866	5609
ENSG00000154654.15	NA	NA	NA	NA	NA	7370.73755024572	-0.109793393239201	0.926720767043712	-0.961908200121755	0.336095719096742	1	21530	20929	20143	20981	19826	23936
ENSG00000250320.6	NA	NA	NA	NA	NA	450.885131745248	-0.149773743752559	0.90139181579532	-0.961892138794332	0.336103787834339	1	1151	992	1063	1106	971	1349
ENSG00000066933.16	NA	NA	NA	NA	NA	6455.48235636176	-0.0776462531517117	0.947602392924571	-0.961755202776566	0.336172585516413	1	12698	11045	10917	11476	10954	12535
ENSG00000052802.13	NA	NA	NA	NA	NA	11633.2618725057	-0.0975130357765665	0.934642770984474	-0.961176795503396	0.336463281635707	1	18059	17569	18558	18716	17103	19669
ENSG00000205339.10	NA	NA	NA	NA	NA	35962.4353585707	-0.0660145515645565	0.9552733010882	-0.961108050880219	0.336497842079797	1	20516	19788	19364	19549	17887	22518
