TST_ID	Plate_Name	Well	Well_Row	Well_Column	Sample_Name	Sample_Type	Sample_Process	Concentration	Volume	RIN	Annotated_By	Organism	Organ	Tissue	Cell_Type	Cell_Line	Gender	Disease	Race	Ethnicity	Treatment	Timepoint	Genotype	Age	Index_ID	Index_Tag	Index_ID2	Index_Tag2	Status	Status_Time	Notes	Sapio_Profile	Sapio_Submission_ID	Sapio_Request_ID	Sapio_Request_Name	Sapio_Plate_ID	Sapio_Plate_Name	Sapio_Sample_ID	Sapio_IndexBarcode	Sapio_URL	ID
TST12086	Plate2	A4	A	4	iPSC-BIO-2197294-10x-2	RNA	ELN Illumina RNA Sequencing	46.33	14	9.07		Homo sapiens									iPSC_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913461		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913461;view=dataRecord	32293
TST12086	Plate2	H5	H	5	iPSC-BIO-2197294-10x-3	RNA	ELN Illumina RNA Sequencing	219.3	14	9.77		Homo sapiens									iPSC_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913476		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913476;view=dataRecord	32308
TST12086	Plate2	G7	G	7	iPSC-BIO-2197294-10x-4	RNA	ELN Illumina RNA Sequencing	113.8	14	9.61		Homo sapiens									iPSC_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913491		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913491;view=dataRecord	32323
TST12086	Plate2	B3	B	3	iPSC-BIO-2197294-3x-2	RNA	ELN Illumina RNA Sequencing	54.24	14	8.57		Homo sapiens									iPSC_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913454		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913454;view=dataRecord	32286
TST12086	Plate2	A5	A	5	iPSC-BIO-2197294-3x-3	RNA	ELN Illumina RNA Sequencing	222.6	14	10		Homo sapiens									iPSC_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913469		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913469;view=dataRecord	32301
TST12086	Plate2	H6	H	6	iPSC-BIO-2197294-3x-4	RNA	ELN Illumina RNA Sequencing	126.3	14	9.76		Homo sapiens									iPSC_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913484		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913484;view=dataRecord	32316
TST12086	Plate2	G2	G	2	iPSC-DMSO-1	RNA	ELN Illumina RNA Sequencing	103.6	14	9.16		Homo sapiens									iPSC_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913451		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913451;view=dataRecord	32283
TST12086	Plate2	F4	F	4	iPSC-DMSO-2	RNA	ELN Illumina RNA Sequencing	22.58	14	9.11		Homo sapiens									iPSC_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913466		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913466;view=dataRecord	32298
TST12086	Plate2	E6	E	6	iPSC-DMSO-3	RNA	ELN Illumina RNA Sequencing	109.9	14	10		Homo sapiens									iPSC_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913481		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913481;view=dataRecord	32313
TST12086	Plate2	D8	D	8	iPSC-DMSO-4	RNA	ELN Illumina RNA Sequencing	125.7	14	9.43		Homo sapiens									iPSC_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913496		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913496;view=dataRecord	32328
TST12086	Plate1	E8	E	8	iPSC-DMSO-bridge-a	RNA	ELN Illumina RNA Sequencing	90.41	7	9.98		Homo sapiens									iPSC_DMSO_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913427		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913427;view=dataRecord	32259
TST12086	Plate2	E8	E	8	iPSC-DMSO-bridge-b	RNA	ELN Illumina RNA Sequencing	90.41	7	9.98		Homo sapiens									iPSC_DMSO_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913497		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913497;view=dataRecord	32329
TST12086	Plate3	E8	E	8	iPSC-DMSO-bridge-c	RNA	ELN Illumina RNA Sequencing	90.41	7	9.98		Homo sapiens									iPSC_DMSO_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913567		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913567;view=dataRecord	32399
TST12086	Plate1	B2	B	2	NGN2-BIO-1755497-10x-1	RNA	ELN Illumina RNA Sequencing	29.01	15	5.69		Homo sapiens									NGN2_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913376		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913376;view=dataRecord	32208
TST12086	Plate1	A4	A	4	NGN2-BIO-1755497-10x-2	RNA	ELN Illumina RNA Sequencing	28.69	15	7.62		Homo sapiens									NGN2_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913391		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913391;view=dataRecord	32223
TST12086	Plate1	H5	H	5	NGN2-BIO-1755497-10x-3	RNA	ELN Illumina RNA Sequencing	33.18	17	6.66		Homo sapiens									NGN2_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913406		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913406;view=dataRecord	32238
TST12086	Plate1	G7	G	7	NGN2-BIO-1755497-10x-4	RNA	ELN Illumina RNA Sequencing	23.64	17	5.89		Homo sapiens									NGN2_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913421		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913421;view=dataRecord	32253
TST12086	Plate1	C1	C	1	NGN2-BIO-1755497-3x-1	RNA	ELN Illumina RNA Sequencing	26.97	15	6.73		Homo sapiens									NGN2_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913369		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913369;view=dataRecord	32201
TST12086	Plate1	B3	B	3	NGN2-BIO-1755497-3x-2	RNA	ELN Illumina RNA Sequencing	30.28	15	7.79		Homo sapiens									NGN2_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913384		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913384;view=dataRecord	32216
TST12086	Plate1	A5	A	5	NGN2-BIO-1755497-3x-3	RNA	ELN Illumina RNA Sequencing	26.1	17	4.76		Homo sapiens									NGN2_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913399		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913399;view=dataRecord	32231
TST12086	Plate1	H6	H	6	NGN2-BIO-1755497-3x-4	RNA	ELN Illumina RNA Sequencing	29.42	17	5.76		Homo sapiens									NGN2_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913414		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913414;view=dataRecord	32246
TST12086	Plate1	A2	A	2	NGN2-BIO-2006152-10x-1	RNA	ELN Illumina RNA Sequencing	27.36	15	6.28		Homo sapiens									NGN2_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913375		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913375;view=dataRecord	32207
TST12086	Plate1	H3	H	3	NGN2-BIO-2006152-10x-2	RNA	ELN Illumina RNA Sequencing	22.5	15	8.35		Homo sapiens									NGN2_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913390		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913390;view=dataRecord	32222
TST12086	Plate1	G5	G	5	NGN2-BIO-2006152-10x-3	RNA	ELN Illumina RNA Sequencing	36.28	17	6.28		Homo sapiens									NGN2_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913405		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913405;view=dataRecord	32237
TST12086	Plate1	F7	F	7	NGN2-BIO-2006152-10x-4	RNA	ELN Illumina RNA Sequencing	27.58	17	5.58		Homo sapiens									NGN2_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913420		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913420;view=dataRecord	32252
TST12086	Plate1	A3	A	3	NGN2-BIO-2006152-3x-2	RNA	ELN Illumina RNA Sequencing	35.47	15	7.18		Homo sapiens									NGN2_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913383		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913383;view=dataRecord	32215
TST12086	Plate1	H4	H	4	NGN2-BIO-2006152-3x-3	RNA	ELN Illumina RNA Sequencing	27.61	17	7.68		Homo sapiens									NGN2_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913398		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913398;view=dataRecord	32230
TST12086	Plate1	G6	G	6	NGN2-BIO-2006152-3x-4	RNA	ELN Illumina RNA Sequencing	32.81	17	6.66		Homo sapiens									NGN2_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913413		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913413;view=dataRecord	32245
TST12086	Plate1	D2	D	2	NGN2-BIO-2189972-10x-1	RNA	ELN Illumina RNA Sequencing	22.7	15	4.85		Homo sapiens									NGN2_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913378		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913378;view=dataRecord	32210
TST12086	Plate1	C4	C	4	NGN2-BIO-2189972-10x-2	RNA	ELN Illumina RNA Sequencing	26.76	15	7.43		Homo sapiens									NGN2_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913393		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913393;view=dataRecord	32225
TST12086	Plate1	B6	B	6	NGN2-BIO-2189972-10x-3	RNA	ELN Illumina RNA Sequencing	26.4	17	7.15		Homo sapiens									NGN2_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913408		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913408;view=dataRecord	32240
TST12086	Plate1	A8	A	8	NGN2-BIO-2189972-10x-4	RNA	ELN Illumina RNA Sequencing	24.56	17	5.44		Homo sapiens									NGN2_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913423		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913423;view=dataRecord	32255
TST12086	Plate1	E1	E	1	NGN2-BIO-2189972-3x-1	RNA	ELN Illumina RNA Sequencing	28.32	15	5.75		Homo sapiens									NGN2_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913371		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913371;view=dataRecord	32203
TST12086	Plate1	D3	D	3	NGN2-BIO-2189972-3x-2	RNA	ELN Illumina RNA Sequencing	29.39	15	7.92		Homo sapiens									NGN2_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913386		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913386;view=dataRecord	32218
TST12086	Plate1	C5	C	5	NGN2-BIO-2189972-3x-3	RNA	ELN Illumina RNA Sequencing	25.97	17	5.89		Homo sapiens									NGN2_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913401		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913401;view=dataRecord	32233
TST12086	Plate1	B7	B	7	NGN2-BIO-2189972-3x-4	RNA	ELN Illumina RNA Sequencing	25.24	17	5.46		Homo sapiens									NGN2_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913416		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913416;view=dataRecord	32248
TST12086	Plate1	G2	G	2	NGN2-BIO-2194943-10x-1	RNA	ELN Illumina RNA Sequencing	23.39	15	6.3		Homo sapiens									NGN2_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913381		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913381;view=dataRecord	32213
TST12086	Plate1	F4	F	4	NGN2-BIO-2194943-10x-2	RNA	ELN Illumina RNA Sequencing	26.92	15	8.32		Homo sapiens									NGN2_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913396		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913396;view=dataRecord	32228
TST12086	Plate1	E6	E	6	NGN2-BIO-2194943-10x-3	RNA	ELN Illumina RNA Sequencing	25.25	17	6.49		Homo sapiens									NGN2_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913411		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913411;view=dataRecord	32243
TST12086	Plate1	D8	D	8	NGN2-BIO-2194943-10x-4	RNA	ELN Illumina RNA Sequencing	20.51	17	6.03		Homo sapiens									NGN2_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913426		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913426;view=dataRecord	32258
TST12086	Plate1	H1	H	1	NGN2-BIO-2194943-3x-1	RNA	ELN Illumina RNA Sequencing	16.85	15	6.08		Homo sapiens									NGN2_2194943_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913374		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913374;view=dataRecord	32206
TST12086	Plate1	G3	G	3	NGN2-BIO-2194943-3x-2	RNA	ELN Illumina RNA Sequencing	28.15	15	7.74		Homo sapiens									NGN2_2194943_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913389		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913389;view=dataRecord	32221
TST12086	Plate1	F5	F	5	NGN2-BIO-2194943-3x-3	RNA	ELN Illumina RNA Sequencing	23.44	17	6.74		Homo sapiens									NGN2_2194943_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913404		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913404;view=dataRecord	32236
TST12086	Plate1	E7	E	7	NGN2-BIO-2194943-3x-4	RNA	ELN Illumina RNA Sequencing	28.69	17	6.39		Homo sapiens									NGN2_2194943_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913419		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913419;view=dataRecord	32251
TST12086	Plate1	E2	E	2	NGN2-BIO-2195127-10x-1	RNA	ELN Illumina RNA Sequencing	22.2	15	5.79		Homo sapiens									NGN2_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913379		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913379;view=dataRecord	32211
TST12086	Plate1	D4	D	4	NGN2-BIO-2195127-10x-2	RNA	ELN Illumina RNA Sequencing	23.39	15	7.84		Homo sapiens									NGN2_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913394		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913394;view=dataRecord	32226
TST12086	Plate1	C6	C	6	NGN2-BIO-2195127-10x-3	RNA	ELN Illumina RNA Sequencing	23.13	17	6.34		Homo sapiens									NGN2_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913409		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913409;view=dataRecord	32241
TST12086	Plate1	B8	B	8	NGN2-BIO-2195127-10x-4	RNA	ELN Illumina RNA Sequencing	26.41	17	5.17		Homo sapiens									NGN2_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913424		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913424;view=dataRecord	32256
TST12086	Plate1	F1	F	1	NGN2-BIO-2195127-3x-1	RNA	ELN Illumina RNA Sequencing	26.87	15	5.9		Homo sapiens									NGN2_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913372		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913372;view=dataRecord	32204
TST12086	Plate1	E3	E	3	NGN2-BIO-2195127-3x-2	RNA	ELN Illumina RNA Sequencing	27.91	15	8.49		Homo sapiens									NGN2_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913387		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913387;view=dataRecord	32219
TST12086	Plate1	D5	D	5	NGN2-BIO-2195127-3x-3	RNA	ELN Illumina RNA Sequencing	28.52	17	6.36		Homo sapiens									NGN2_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913402		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913402;view=dataRecord	32234
TST12086	Plate1	C7	C	7	NGN2-BIO-2195127-3x-4	RNA	ELN Illumina RNA Sequencing	29.48	17	6.13		Homo sapiens									NGN2_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913417		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913417;view=dataRecord	32249
TST12086	Plate1	F2	F	2	NGN2-BIO-2195327-10x-1	RNA	ELN Illumina RNA Sequencing	26.76	15	5.79		Homo sapiens									NGN2_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913380		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913380;view=dataRecord	32212
TST12086	Plate1	E4	E	4	NGN2-BIO-2195327-10x-2	RNA	ELN Illumina RNA Sequencing	26.32	15	7.67		Homo sapiens									NGN2_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913395		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913395;view=dataRecord	32227
TST12086	Plate1	D6	D	6	NGN2-BIO-2195327-10x-3	RNA	ELN Illumina RNA Sequencing	22.21	17	5.73		Homo sapiens									NGN2_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913410		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913410;view=dataRecord	32242
TST12086	Plate1	C8	C	8	NGN2-BIO-2195327-10x-4	RNA	ELN Illumina RNA Sequencing	21.33	17	5.7		Homo sapiens									NGN2_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913425		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913425;view=dataRecord	32257
TST12086	Plate1	G1	G	1	NGN2-BIO-2195327-3x-1	RNA	ELN Illumina RNA Sequencing	27.43	15	5.93		Homo sapiens									NGN2_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913373		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913373;view=dataRecord	32205
TST12086	Plate1	F3	F	3	NGN2-BIO-2195327-3x-2	RNA	ELN Illumina RNA Sequencing	26.74	15	7.48		Homo sapiens									NGN2_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913388		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913388;view=dataRecord	32220
TST12086	Plate1	E5	E	5	NGN2-BIO-2195327-3x-3	RNA	ELN Illumina RNA Sequencing	29.15	17	6.86		Homo sapiens									NGN2_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913403		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913403;view=dataRecord	32235
